0.474926253687316
2454887.7798122684471309 18.7441101 0.0975773 0
2454887.7807370368391275 18.7645664 0.1009020 0
2454887.7817167825996876 18.7040182186335 99 1
2454887.7835888890549541 18.7040182186335 99 1
2454887.7844922454096377 18.7040182186335 99 1
2454887.7854181714355946 18.7040182186335 99 1
2454887.7863481482490897 18.6423874 0.0949313 0
2454887.7872862266376615 18.6792717 0.1058146 0
2454887.7882127314805984 18.7040182186335 99 1
2454887.7891357638873160 18.7040182186335 99 1
2454887.7900576386600733 18.7040182186335 99 1
2454887.7909748842939734 18.7040182186335 99 1
2454887.7919089118950069 18.7040182186335 99 1
2454887.7928527779877186 18.7040182186335 99 1
2454887.7937896992079914 18.7040182186335 99 1
2454887.7947162035852671 18.7040182186335 99 1
2454887.7956571760587394 18.7040182186335 99 1
2454887.7965848380699754 18.7040182186335 99 1
2454887.7975275460630655 18.7040182186335 99 1
2454887.7985703703016043 18.7040182186335 99 1
2454887.7997063659131527 18.7040182186335 99 1
2454887.8006496527232230 18.7040182186335 99 1
2454887.8016322916373610 18.7040182186335 99 1
2454887.8026537038385868 18.7040182186335 99 1
2454887.8036947916261852 18.7040182186335 99 1
2454887.8047144678421319 18.7040182186335 99 1
2454887.8056924766860902 18.7040182186335 99 1
2454887.8066947916522622 18.7040182186335 99 1
2454887.8085750001482666 18.7040182186335 99 1
2454887.8095032409764826 18.7040182186335 99 1
2454887.8114725695922971 18.7040182186335 99 1
2454887.8123961803503335 18.7040182186335 99 1
2454887.8133319444023073 18.7040182186335 99 1
2454887.8142671296373010 18.7040182186335 99 1
2454887.8152069444768131 18.7040182186335 99 1
2454887.8161473381333053 18.7040182186335 99 1
2454887.8170964121818542 18.7040182186335 99 1
2454887.8191074072383344 18.7040182186335 99 1
2454887.8200408564880490 18.7040182186335 99 1
2454887.8209934029728174 18.7040182186335 99 1
2454887.8219609954394400 18.7040182186335 99 1
2454887.8229123842902482 18.7040182186335 99 1
2454887.8238782407715917 18.7040182186335 99 1
2454887.8248504628427327 18.7040182186335 99 1
2454887.8258990738540888 18.7040182186335 99 1
2454887.8268562499433756 18.7040182186335 99 1
2454887.8278082176111639 18.7040182186335 99 1
2454887.8287613424472511 18.7040182186335 99 1
2454887.8297381945885718 18.7040182186335 99 1
2454887.8306537037715316 18.7040182186335 99 1
2454887.8325101854279637 18.7040182186335 99 1
2454888.6674447916448116 18.7040182186335 99 1
2454888.6683608796447515 18.7040182186335 99 1
2454888.6692607640288770 18.7040182186335 99 1
2454888.6701681711710989 18.7040182186335 99 1
2454888.6710802083835006 18.7040182186335 99 1
2454888.6719829859212041 18.7040182186335 99 1
2454888.6729060183279216 18.7040182186335 99 1
2454888.6738012731075287 18.6215668 0.0695994 0
2454888.6747040511108935 18.6871529 0.0796375 0
2454888.6756184026598930 18.6187038 0.0710562 0
2454888.6765431715175509 18.7040182186335 99 1
2454888.6774395834654570 18.6197090 0.0729784 0
2454888.6895935186184943 18.6829929 0.0846137 0
2454888.6905084489844739 18.6824799 0.0747058 0
2454888.6914349538274109 18.6197739 0.0750226 0
2454888.6923412038013339 18.7040182186335 99 1
2454888.6932462961412966 18.7040182186335 99 1
2454888.6941357636824250 18.6301785 0.0976539 0
2454888.6950402776710689 18.7040182186335 99 1
2454888.6959453704766929 18.7040182186335 99 1
2454888.6968608796596527 18.5926018 0.0847191 0
2454888.7025194442830980 18.7040182186335 99 1
2454888.7034413195215166 18.7040182186335 99 1
2454888.7043498842976987 18.7040182186335 99 1
2454888.7072759261354804 18.7040182186335 99 1
2454888.7081872685812414 18.7040182186335 99 1
2454888.7090981481596828 18.7040182186335 99 1
2454888.7100136573426425 18.7040182186335 99 1
2454888.7109413193538785 18.7040182186335 99 1
2454888.7118799770250916 18.7040182186335 99 1
2454888.7128006946295500 18.7040182186335 99 1
2454888.7137162038125098 18.7040182186335 99 1
2454888.7146427081897855 18.7040182186335 99 1
2454888.7155553242191672 18.7040182186335 99 1
2454888.7165379631333053 18.7040182186335 99 1
2454888.7174476850777864 18.7040182186335 99 1
2454888.7183736111037433 18.7040182186335 99 1
2454888.7193006942979991 18.7040182186335 99 1
2454888.7211502315476537 18.7040182186335 99 1
2454888.7220478011295199 18.7040182186335 99 1
2454888.7229563659057021 18.7040182186335 99 1
2454888.7238770835101604 18.7040182186335 99 1
2454888.7247787038795650 18.7040182186335 99 1
2454888.7256785877980292 18.7040182186335 99 1
2454888.7266351850703359 18.7040182186335 99 1
2454888.7275616899132729 18.7040182186335 99 1
2454888.7284939815290272 18.7040182186335 99 1
2454888.7294222223572433 18.7040182186335 99 1
2454888.7312717591412365 18.7040182186335 99 1
2454888.7321843751706183 18.7040182186335 99 1
2454888.7331114583648741 18.7040182186335 99 1
2454888.7340130787342787 18.7040182186335 99 1
2454888.7349737267941236 18.7040182186335 99 1
2454888.7358950232155621 18.7040182186335 99 1
2454888.7368302084505558 18.7040182186335 99 1
2454888.7377503472380340 18.7040182186335 99 1
2454888.7386693288572133 18.7040182186335 99 1
2454888.7395883100107312 18.7040182186335 99 1
2454888.7405211804434657 18.7040182186335 99 1
2454888.7414523148909211 18.7040182186335 99 1
2454888.7423770832829177 18.7040182186335 99 1
2454888.7433151621371508 18.7040182186335 99 1
2454888.7442549769766629 18.7040182186335 99 1
2454888.7451936341822147 18.7040182186335 99 1
2454888.7461322918534279 18.7040182186335 99 1
2454888.7470535878092051 18.7040182186335 99 1
2454888.7479812498204410 18.7040182186335 99 1
2454888.7489129630848765 18.7040182186335 99 1
2454888.7498718751594424 18.7040182186335 99 1
2454888.7507966435514390 18.7040182186335 99 1
2454888.7517289351671934 18.7040182186335 99 1
2454888.7526432871818542 18.7040182186335 99 1
2454888.7535784724168479 18.7040182186335 99 1
2454888.7545165508054197 18.7040182186335 99 1
2454888.7554476852528751 18.7040182186335 99 1
2454888.7563805556856096 18.7040182186335 99 1
2454888.7573082176968455 18.7040182186335 99 1
2454888.7582358797080815 18.7040182186335 99 1
2454888.7591681713238358 18.7040182186335 99 1
2454888.7600981481373310 18.7040182186335 99 1
2454888.7610315973870456 18.7040182186335 99 1
2454888.7619598377496004 18.7040182186335 99 1
2454888.7628956018015742 18.7040182186335 99 1
2454888.7638631942681968 18.7040182186335 99 1
2454888.7647983795031905 18.7040182186335 99 1
2454888.7657763888128102 18.7040182186335 99 1
2454888.7667086804285645 18.7040182186335 99 1
2454888.7676403936930001 18.7040182186335 99 1
2454888.7685732636600733 18.7040182186335 99 1
2454888.7696270835585892 18.7040182186335 99 1
2454888.7705732639878988 18.7040182186335 99 1
2454888.7715084492228925 18.7040182186335 99 1
2454888.7724303239956498 18.7040182186335 99 1
2454888.7733620372600853 18.7040182186335 99 1
2454888.7743105324916542 18.7040182186335 99 1
2454888.7761843749321997 18.7040182186335 99 1
2454888.7771444446407259 18.7040182186335 99 1
2454888.7781050927005708 18.7040182186335 99 1
2454888.7790119214914739 18.7040182186335 99 1
2454888.7799465279094875 18.7040182186335 99 1
2454888.7809378472156823 18.7040182186335 99 1
2454888.7818875000812113 18.7040182186335 99 1
2454888.7828354164958000 18.7040182186335 99 1
2454888.7837873841635883 18.7040182186335 99 1
2454888.7847306714393198 18.7040182186335 99 1
2454888.7856895835138857 18.7040182186335 99 1
2454888.7866369211114943 18.7040182186335 99 1
2454888.7875900464132428 18.7040182186335 99 1
2454888.7885396992787719 18.7040182186335 99 1
2454888.7894795136526227 18.7040182186335 99 1
2454891.6599945602938533 18.7760410 0.0816152 0
2454891.6608811342157423 18.6358871 0.0760765 0
2454891.6617763889953494 18.5956593 0.0714507 0
2454891.6626872685737908 18.7659073 0.0755032 0
2454891.6635958333499730 18.6203632 0.0666974 0
2454891.6645148149691522 18.7216206 0.0757554 0
2454891.6654175925068557 18.8007698 0.0752891 0
2454891.6663255789317191 18.6971207 0.0716650 0
2454891.6672387733124197 18.6884117 0.0734946 0
2454891.6681895833462477 18.7164879 0.0749677 0
2454891.6690969909541309 18.7102604 0.0701662 0
2454891.6700547453947365 18.6696224 0.0699134 0
2454891.6709667826071382 18.6899509 0.0674056 0
2454891.6719199074432254 18.6749687 0.0718150 0
2454891.6728348378092051 18.7585888 0.0738136 0
2454891.6737480321899056 18.6098957 0.0680646 0
2454891.6746606482192874 18.7338161 0.0757096 0
2454891.6755871525965631 18.6750298 0.0734736 0
2454891.6765026622451842 18.6170826 0.0682375 0
2454891.6774268518202007 18.7522411 0.0756347 0
2454891.6783481482416391 18.7040182186335 99 1
2454891.6792694446630776 18.6505222 0.0701197 0
2454891.6803342592902482 18.7476711 0.0781341 0
2454891.6812572916969657 18.5864277 0.0680644 0
2454891.6821728008799255 18.7505379 0.0768842 0
2454891.6830825232900679 18.7085609 0.0761330 0
2454891.6840072916820645 18.6492386 0.0742992 0
2454891.6849256944842637 18.7249851 0.0781588 0
2454891.6859714118763804 18.7171211 0.0766758 0
2454891.6869204859249294 18.6985321 0.0755339 0
2454891.6887792823836207 18.5723343 0.0673533 0
2454891.6897046295925975 18.6100540 0.0679767 0
2454891.6906195599585772 18.7447224 0.0786933 0
2454891.6915443288162351 18.7778282 0.0781124 0
2454891.6924627316184342 18.6778717 0.0742381 0
2454891.6933886576443911 18.6741562 0.0750143 0
2454891.6943261572159827 18.7207756 0.0800946 0
2454891.6952584492973983 18.6746368 0.0773095 0
2454891.6961994213052094 18.7665424 0.0822657 0
2454891.6971270833164454 18.6729794 0.0746287 0
2454891.7009465279988945 18.6811600 0.0738067 0
2454891.7018614583648741 18.7667923 0.0835122 0
2454891.7028070599772036 18.8950596 0.0907556 0
2454891.7037445600144565 18.7456741 0.0838335 0
2454891.7046739584766328 18.6954060 0.0810736 0
2454891.7065506945364177 18.6992397 0.0789549 0
2454891.7074650460854173 18.7453861 0.0814717 0
2454891.7083984953351319 18.8501987 0.0910763 0
2454891.7093388889916241 18.6360435 0.0741633 0
2454891.7103221067227423 18.7182293 0.0800785 0
2454891.7112567131407559 18.7429600 0.0806775 0
2454891.7121901619248092 18.8159199 0.0836059 0
2454891.7131496528163552 18.6799297 0.0777211 0
2454891.7140842592343688 18.7790966 0.0848031 0
2454891.7150252317078412 18.8663769 0.0929635 0
2454891.7160258102230728 18.7207108 0.0840128 0
2454891.7169945603236556 18.6697025 0.0793571 0
2454891.7179332175292075 18.7334099 0.0838331 0
2454891.7188562499359250 18.7733173 0.0903838 0
2454891.7197960647754371 18.6997471 0.0808657 0
2454891.7207381944172084 18.7686291 0.0842038 0
2454891.7216791668906808 18.6354923 0.0767955 0
2454891.7226160881109536 18.7352486 0.0831683 0
2454891.7235501157119870 18.6521015 0.0836807 0
2454891.7245096066035330 18.7574825 0.0849359 0
2454891.7254986111074686 18.6782913 0.0786954 0
2454891.7264835648238659 18.8143539 0.0914850 0
2454891.7274378472939134 18.7455978 0.0817077 0
2454891.7285559028387070 18.8261547 0.0916249 0
2454891.7295153937302530 18.6251297 0.0736885 0
2454891.7305437498725951 18.7092075 0.0807651 0
2454891.7314899307675660 18.6969185 0.0832732 0
2454891.7324355323798954 18.7567749 0.0876128 0
2454891.7333793980069458 18.7724190 0.0908053 0
2454891.7343371529132128 18.7387981 0.0864033 0
2454891.7352960649877787 18.6174374 0.0754394 0
2454891.7362862266600132 18.7247734 0.0844932 0
2454891.7372271991334856 18.5454559 0.0731280 0
2454891.7382028936408460 18.7567806 0.0858569 0
2454891.7391513888724148 18.8044205 0.0918484 0
2454891.7401195601560175 18.7232304 0.0837933 0
2454891.7411317131482065 18.7874298 0.0926430 0
2454891.7421131944283843 18.7337704 0.0906446 0
2454891.7431050925515592 18.7188339 0.0941723 0
2454891.7440807870589197 18.7040182186335 99 1
2454891.7450668979436159 18.7953854 0.1065241 0
2454891.7460628473199904 18.7040182186335 99 1
2454891.7470292826183140 18.6196728 0.0931144 0
2454891.7480026618577540 18.6415691 0.0912669 0
2454891.7489598379470408 18.7768250 0.1021574 0
2454891.7499164352193475 18.7506828 0.0993946 0
2454891.7508869213052094 18.7648220 0.1034107 0
2454891.7518550925888121 18.7591763 0.1099147 0
2454891.7528099538758397 18.7040182186335 99 1
2454891.7537613427266479 18.5297451 0.0929664 0
2454891.7547057871706784 18.8482723 0.1245130 0
2454891.7556728008203208 18.5934372 0.0988173 0
2454891.7566508101299405 18.7407990 0.1191369 0
2454891.7576184025965631 18.8535995 0.1321145 0
2454891.7585732638835907 18.5747280 0.1130633 0
2454891.7595449076034129 18.7040182186335 99 1
2454891.7604991896077991 18.6476250 0.1119754 0
2454891.7614505789242685 18.8212681 0.1299770 0
2454891.7624141206033528 18.7040182186335 99 1
2454891.7633649306371808 18.7040182186335 99 1
2454891.7643209490925074 18.6999454 0.1135755 0
2454891.7652815971523523 18.7405548 0.1209377 0
2454891.7662717592902482 18.7040182186335 99 1
2454891.7672225693240762 18.7040182186335 99 1
2454891.7681675925850868 18.6267719 0.1189350 0
2454891.7691293982788920 18.7040182186335 99 1
2454891.7700865739025176 18.7309284 0.1147252 0
2454891.7710414351895452 18.6725864 0.1123879 0
2454891.7720136572606862 18.7040182186335 99 1
2454891.7729876157827675 18.7040182186335 99 1
2454891.7739430554211140 18.5552540 0.1059026 0
2454891.7749037034809589 18.7040182186335 99 1
2454891.7758458331227303 18.7040182186335 99 1
2454891.7768163196742535 18.7040182186335 99 1
2454891.7777613424696028 18.7040182186335 99 1
2454891.7787167825736105 18.7040182186335 99 1
2454891.7796861110255122 18.4999809 0.0902965 0
2454891.7806623843498528 18.8883362 0.1221447 0
2454891.7816502316854894 18.7040182186335 99 1
2454891.7826103009283543 18.6206799 0.1015979 0
2454891.7835906250402331 18.7796726 0.1160949 0
2454891.7845535879023373 18.7020016 0.1117524 0
2454891.7855188655667007 18.7040182186335 99 1
2454891.7864986113272607 18.7040182186335 99 1
2454891.7874980322085321 18.7211151 0.1253859 0
2454891.7884777779690921 18.7040182186335 99 1
2454891.7894517360255122 18.7040182186335 99 1
2454891.7904586805962026 18.7040182186335 99 1
2454891.7914222222752869 18.7040182186335 99 1
2454891.7924031252041459 18.5439758 0.0991001 0
2454891.7949754628352821 18.8344688 0.1384098 0
